 ,"Cảm ơn mai review phim rất nhiều,mình lúc trước ko và chưa từng coi anime nhưng khi xem xong review mình rất muốn xem phim,xem xong thì ko thể cầm nổi nước mắt của mình,thật quá cảm động đối vs những người xem lần đầu của bộ phim này,nhờ review mà mình đã có cái nhìn hoàn toàn khác về anime nó ko chỉ dành cho thiếu nhi mà còn dành cho tất cả chúng ta,để chúng ta có thể nhớ lại những kỷ niệm đẹp lúc mới yêu ❤ và cảm xúc bồi hồi thổn thức khi còn là đứa trẻ mới lớn,1 lần nữa mình xin cảm ơn Mai review phim rất nhiều ,chúc kênh của bạn luôn phát triển để có thể giúp tụi mình có những siêu phẩm anime nha"
 ,Nhưng lúc hai ng gặp nhau trên núi thì đó vào thời giân nào( quá khứ hay tương lai)
 ,"Hai người đứng trên núi (cùng một chỗ) nhưng vì Taki là 3 năm sau và Mitsuha là 3 năm trước nên đéo thấy nhau là đúng.
Lúc đó trong quá khứ là lúc sao chổi quét  and Xóa sổ nên Mitsuha biến mất (Itomori và Mits coi như ko hề tồn tại nên Taki cx coi như ko quen bt Misuha)
Nhưng nếu quá khứ đã xảy ra rồi thì k thể thay đổi (vậy mà Mitsuha chết r mà vẫn sống lại đc) .
Nói kĩ : Mitsuha đã died do sao băng nên Taki ms ko thể tìm ra Mitsuha trong itomori đc, nhưng taki lại quay ngược quá khứ và thay đổi nó khiến mọi người lánh nạng và Mitsuha vx bình an, vậy nếu quá khứ thay đổi thì lúc đầu đáng ra Mitsuha phải sống và kí ức về vụ ""Chết 500 người"" ko hề tồn tại.
Đó là khái niệm thời gian và cái kết đỡ ấm ức"
 ,Thích nhất câu nhận xét rút ra từ phim
 ,Sao phim hay dữ vậy nè 🥰
 ,Có ai xem phim này rồi mà còn coi review như mình ko ta😁😁
 ,😭
 ,M xem mà chả hiểu gì thảo nào
 ,Cho em xin tên phim đi
 ,"""Hôm nay chị không sờ ngực nữa hả?"" 
Mé!! Cười sản!!!"
 ,Đúa con của thời tiết đi ad
 ,Phim này nghe con cj kể là hay mà tui chx xem qua bao h
 ,hay quá
 ,cái phim tên cậu là gì  cực hay
 ,Phim xuất sắc quá luôn
 ,"một bộ phim siêu hay và cái trend ""review"" trá hình làm mk phát tởm nó làm bộ phim chán đến phát ngán làm cho những người xem khi xem sẽ rất chán và tụt cảm xúc và ko khác gì nước ốc.."
 ,Vậy tên tiếng anh là gì?
 ,có ai xem phim này rồi khóc như tớ không ạ
 ,Coi xong t lú chui đầu vào máy giặc:)))
 ,Phim này xem ở đâu v mng
 ,Khó Hiểu Quá. 😒😒
 ,Mặc dù xem hết video nhưng k khóc
 ,"cái kết có hậu quá , chả bù với 5cm/s"
 ,.
 ,"xem mà muốn rơi nước mắt luôn ý 
quả thực là siêu phẩm"
 ,Hồi còn học lớp 9 em thấy một ngôi Sao màu đỏ phi thẳng qua
 ,Cảm động thật
 ,Chị thử review phim Mộ đom đóm đi
 ,Thật sự mình rất tích.phim anime tình cảm như vậy🥰
 ,Xem 3-4 lần mới hiểu
 ,Nhạc tên j vậy mn?
Emotion,Sentence
 ,"- 2013 là năm thiên thạch rơi
- Hiện tại của Mitsuha là 2013
- Hiện tại của Taki là 2016
- Phim này dựa trên du hành thời gian.
- Như các bạn đã biết, bà ngoại và mẹ của Mitsuha cũng đã từng mơ giấc mơ hoán đổi thân xác như mitsuha, điều này có đc là nhờ tổ tiên của dòng tộc mitsuha đang tôn thờ một vị thần, vị thần này là thần bảo hộ theo cách gọi của bà ngoại mitsuha.
- Cứ 1200 thì thảm hoạ sẽ lặp lại một lần, vậy là 1200 năm trước tổ tiên của mitsuha cũng đã từng mơ hoán đổi thân xác như mitsuha hiện tại, và đã cứu đc dòng tộc mitsuha. ok
- Nhưng thần bảo hộ ấy cần một vật liên kết,đó chính là sợi dây đeo trên tóc của mitsuha.
- Trở lại câu chuyện, năm 2013 chính là lúc thảm hoạ gần đến,lúc này thần bảo hộ chưa hề giúp mitsuha, tới lúc mà cô ấy đứng ở cánh cổng đền và hét lên rằng""tôi muốn là một chàng trai sống tự do ở tokio"" thì lúc này thần bảo hộ đã cho cô ấy mơ hoán đổi thân xác để thực hiện ước muốn của cô ấy.
- Mitsuha đã lên tokio để gặp chàng trai mình hoán đổi trong mơ (taki), nhưng nhận ra cậu ta k nhận ra mình và chỉ kịp quăng cho cậu ta sợi dây đeo trên tóc.
- các bạn còn nhớ sợi dây đeo tóc k, đó chính là vật liên kết, nhờ nó mà mitsuha mơ đc hoán đổi thân xác, và sau khi đưa cho taki thì ...mọi việc bắt đầu đến.
- Nếu các bạn chú ý thì lúc này thì hầu như thời lượng phim sẽ chiếu về taki, k còn chiếu về mitsuha nữa, bởi vì mitsuha "" đã chết"" , đây là năm 2016.
- Nhờ có vật liên kết là sợi dây đeo tóc nên taki đã mơ hoán đổi thân xác với mitsuha 3 năm về trước,2 nhân vật này k mơ hoán đổi thân xác cùng một thời điểm( mitsuha mơ trước, taki mơ sau ).
- Cũng hệt như cái cách của mitsuha đó là Taki về quê để gặp mitsuha,nhưng tất cả đã chết hết vào 3 năm trước rồi.
- Trong giấc mơ hoán đổi, taki trong thân xác của mitsuha đã cõng bà ngoại đến nơi gọi là "" cổng thế giới bên kia, nơi linh hồn và thân xác k cùng là một.Cậu đã để bình rượu ở nơi đó, và bình rượu chính là vật liên kết thứ hai"", vật liên kết thứ hai như thế nào thì cứ từ từ.......
- Nhờ vật liên kết thứ nhất chính là sợi dây buộc tóc, nên mitsuha mới có thể mơ hoán đổi với taki, nhưng sau khi đưa cho taki rồi thì """"tất cả mọi việc""""( việc mà mitsuha hoán đổi thân xác,ghi nhật kí trong điện thoại, những lời nhắn nhủ sẽ hoàn toàn là dĩ vãn, tức là nó k có thật), nó lí giải vì sao mà nhật kí trong điện thoại taki dần biến mất, cậu ta k nhớ nổi tên mitsuha và k biết mình đến nơi đây làm cái gì.
- Nhưng vì ý chí mạnh mẽ và tình yêu dành cho mitsuha nên taki còn nhớ đc mình từng cõng và ngoại đến nơi "" cổng thế giới bên kia"",cậu ta đến đó uống rượu và ngất đi.
- Vật liên kết thứ hai là bình rượu, nó k giống như sợi dây buộc tóc ( sợi dây cho đi thì sẽ quên hết, nhưng bình rượu thì khác ), bởi vì bình rượu chứa một phần linh hồn của mitsuha.Bình rượu đc làm từ gạo nhai trong miệng mitsuha và nhả ra nên nó có chứa một phần linh hồn của mitsuha, lí giải vì sao taki uống xong thì hoán đổi thân xác của mitsuha 3 năm về trước(lúc này thì sợi dây bị liệt rồi, k mơ hoán đổi đc nữa)
- Taki đã báo cho mitsuha quá khứ biết về việc rơi thiên thạch nên đã thoát chết.Ở đây các bạn sẽ hỏi là tại sao họ lại quên tên nhau ??, mitsuha thoát chết rồi mà, kí ức sẽ quay về chứ?? Sao taki k ghi tên mình lên tay mitsuha luôn mà phải ghi ""anh yêu em""???
- Các bạn còn nhớ là sau khi mitsuha đưa cho taki sợi dây thì mọi việc ở hiện tại của mitsuha sẽ thành dĩ vãn, nó k có thật. Việc taki đi về quá khứ và để lại sợi dây đeo tóc cho mitsuha nên hiện tại của Taki đã trở thành dĩ vãn,cậu ta sẽ k nhớ nổi tên mitsuha, k biết vì sao mình lại tới đây, k biết là mình đang làm gì.
- Nếu mà taki ghi tên mình lên tay mitsuha thì bằng một cách nào đó dòng thời gian cũng sẽ khiến hai người họ quên tên nhau.Vì thế, thay vì ghi tên lên tay, taki đã ghi lên tim mitsuha một cảm xúc khó quên bằng "" anh yêu em"", ngay cả thời gian cũng k thể xoá nhoà đc cảm xúc đó.Nên mitsuha mới muốn đi tìm một thứ gì đó đã để lại cảm xúc ấy trong cô.
- Nhưng ý chí và tình yêu dành cho mitsuha của taki ghê thật, nó khiến cậu ta cứ bồi hồi, bức rức rằng mình đang đi tìm một thứ gì đó, một người, một vật hay cái tên, cậu ta vẫn cứ tìm.Ngược lại mitsuha cũng vậy.
- Một tình yêu vượt k gian và thời gian
- Cho những bạn xem là k hiểu nội dung ."
 ,Từ fb sang đây 😊xem xong buonnn gheee
 ,Tôi đã khóc
 ,Trá hình trắng trợn 🙂
 ,mọi người có biết phim nào thể loại giống vậy không giới thiệu mình với
 ,coi rồi mà giờ coi lại review thôi cũng khóc nữa 💓 phim hay quá
 ,Mình rất thích bộ phim này
 ,10:42  Còn anh thì chỉ của mình em thôi. 🐽
 ,10:32  Ủa đêm rồi mà sao tim mình vẫn đầy nắng thế? ♦
 ,Kết vậy là vui rồi 😭😭😭😭😭
 ,tui kiếm cả tháng nhưng bị quên tên phim
 ,Ủa vậy là nếu bạn nam ko thay đổi quá khứ thì bạn nữ đã mất vào 3 năm trước à ???
 ,Mới xem review thôi mà đã nổi da gà muốn khóc r... Xem phim xg hok bt sao nx
 ,Thôi thôi mình đọc hết là muốn sỉu rồi dày vãi đọc hết cả hơi rồi thôi nhé xin thua xin thua xin thua 😧😧😧😧😥😥😥😥😥
 ,T nể tk nào sáng tác ra truyện này v l...
 ,Từ phim này × kẹo bông gòn qua .kkk:))
 ,"Mình đã đọc một bài viết nói lí do tại sao lúc tỉnh dậy, Taki với Mitsuha lại khóc.
Trước đó Mitsuha ở trong thân xác của Taki đã chuẩn bị buổi hẹn hò cho Taki với Okudera. Tối đó thì Mitsuha đã khóc nhưng cô lại quên mất rằng mình đang ở trong cơ thể của Taki, chính vì vậy nên sáng hôm sau Taki tỉnh dậy trong tình trạng nước mắt lăn dài trên má. Taki cũng đã nói: ""Nước mắt? Nhưng tại sao?""  Về lại với Mitsuha, cô tỉnh dậy, lúc cột tóc cô cũng khóc nhưng không rõ tại sao. Nhưng rồi cô chợt nhận ra mình đã bắt đầu tỏ ra một chút ghen tuông với cuộc hẹn hò của Taki và Okudera, Mitsuha cũng nhận ra rằng mình đã nảy sinh tình cảm với Taki từ khi nào không biết."
 ,Mik rất thích
 ,"coi phim này ở đâu vậy
hỏi ngu tí
mấy bạn gửi link cho mình được không"
 ,Mỗi lần xem lại là 1 lần đượm buồn. Lần đầu tiên mình xem 1 anime mà lại xúc động đến vậy.
 ,"""Chị không sờ ngực nữa à ""😆😆"
 ,Yỏu name
 ,Khóc nguyên bộ phim 😢
 ,Có robic mọi người ơi
 ,"Kết câu cuối của ad ""ai lớp du chucamo""😂"
 ,Tâm trạng thật... tìm Kiếm thứ mà ko biết nó là j
 ,"Khúc đầu hiểu
Khúc giữa xoắn não
Khúc cuối kiệt quệ"
 ,Phim này khá hack não
 ,Thật tội quá đi. Mình xem hơn 10 lần rồi mà lần nào cũng khóc...
 ,Hay quá
 ,Phim này ra rạp lâu rồi mà😃 từ năm 2017 thì phải 🤔😂
 ,Hay quá
 ,"Phim này mà xem review thì không nên, xem cả phim thì cảm nhận hay hơn nhiều"
 ,Thích nhất đoạn cuối 😍
 ,Suy ra mitsuha lớn hơn taki 3 tuổi
 ,"“Mỗi buổi sáng mở mắt ra tôi đều có cảm giác mất mát. Thứ đã đánh mất đó là gì? Điều gì đó quan trọng, một người nào đó, hay đơn giản chỉ là một cái tên mà thôi”."
 ,5.5625
 ,Xúc động
 ,hãi và cơm tró đầy người
 ,Hay quá ❤️😘
 ,"một ngôi sao vừa rơi
vụt tắt trên bầu trời
hay là tên người ấy 
vụt tắt ở trong tôi"
 ,Lagvl=)
 ,Phim này xem ở đâu vậy mọi người
 ,🥰🥰
 ,Saochoi la caígi
 ,Cảm động quá
 ,Nghe review thôi mà cảm động😥😥
 ,May quá nếu kết buồn t chết mất
 ,yeu
 ,Nói chung là:đéo hỉu😵😵😵
 ,Lần đầu tiên tui xem phim anime mà khóc luôn á trời
 ,Phim rất hay chỉ tiếc là mình xem muộn 4 năm
 ,ong kia bien thai ghe
 ,S hay quá z
 ,anh khoc that roi em oiiiiiiiiiiiiiiii
 ,Thời gian trong phim này khó hiểu hơn cả Doraemon
 ,Kiếp trước em ở bên anh không lâu bỏ lỡ nhau nhưng rồi anh cũng đã nói sẽ đợi em ở kiếp này cho dù là ban ngày hay đêm cũng không chia cắt chúng ta em yêu anh jjk
 ,Mong chị có thể review nhiều phim anime hay nx ạ em cầu xin chị
 ,"bộ phim làm mình nhớ tới câu hát: ""Anh muốn đi xuyên thời gian, xuyên không gian để tới bên em"""
 ,xem mà muốn khóc T~T T~T
 ,Thích nhất đoạn mitsuha gặp taki lần đầu vào đoạn cuối
 ,"Coi đi coi lại mà vẫn khóc , kể cả review phim"
 ,XEM XONG MA  T KHOC QUA TROI
 ,Chữ xấu thì khổ lắm
 ,Tuyệt phẩm anime
 ,Cho em hỏi ghi tên phim ntn để xem dc ạ .... em ghi toàn ra tóm tắt phim với bài hát
 ,Phim này rắc rối quá mình xem không hiểu cho lắm
 ,Hay quá mún khóc :))
 ,"Bộ này với khu vuờn ngôn từ là tuyệt phẩm từ nội dung, hình ảnh, âm thanh"
 ,"Cảm ơn mai review phim rất nhiều,mình lúc trước ko và chưa từng coi anime nhưng khi xem xong review mình rất muốn xem phim,xem xong thì ko thể cầm nổi nước mắt của mình,thật quá cảm động đối vs những người xem lần đầu của bộ phim này,nhờ review mà mình đã có cái nhìn hoàn toàn khác về anime nó ko chỉ dành cho thiếu nhi mà còn dành cho tất cả chúng ta,để chúng ta có thể nhớ lại những kỷ niệm đẹp lúc mới yêu ❤ và cảm xúc bồi hồi thổn thức khi còn là đứa trẻ mới lớn,1 lần nữa mình xin cảm ơn Mai review phim rất nhiều ,chúc kênh của bạn luôn phát triển để có thể giúp tụi mình có những siêu phẩm anime nha"
 ,Nhưng lúc hai ng gặp nhau trên núi thì đó vào thời giân nào( quá khứ hay tương lai)
 ,"Hai người đứng trên núi (cùng một chỗ) nhưng vì Taki là 3 năm sau và Mitsuha là 3 năm trước nên đéo thấy nhau là đúng.
Lúc đó trong quá khứ là lúc sao chổi quét  and Xóa sổ nên Mitsuha biến mất (Itomori và Mits coi như ko hề tồn tại nên Taki cx coi như ko quen bt Misuha)
Nhưng nếu quá khứ đã xảy ra rồi thì k thể thay đổi (vậy mà Mitsuha chết r mà vẫn sống lại đc) .
Nói kĩ : Mitsuha đã died do sao băng nên Taki ms ko thể tìm ra Mitsuha trong itomori đc, nhưng taki lại quay ngược quá khứ và thay đổi nó khiến mọi người lánh nạng và Mitsuha vx bình an, vậy nếu quá khứ thay đổi thì lúc đầu đáng ra Mitsuha phải sống và kí ức về vụ ""Chết 500 người"" ko hề tồn tại.
Đó là khái niệm thời gian và cái kết đỡ ấm ức"
 ,Thích nhất câu nhận xét rút ra từ phim
 ,Sao phim hay dữ vậy nè 🥰
 ,Có ai xem phim này rồi mà còn coi review như mình ko ta😁😁
 ,😭
 ,M xem mà chả hiểu gì thảo nào
 ,Cho em xin tên phim đi
 ,"""Hôm nay chị không sờ ngực nữa hả?"" 
Mé!! Cười sản!!!"
 ,Đúa con của thời tiết đi ad
 ,Phim này nghe con cj kể là hay mà tui chx xem qua bao h
 ,hay quá
 ,cái phim tên cậu là gì  cực hay
 ,Phim xuất sắc quá luôn
 ,"một bộ phim siêu hay và cái trend ""review"" trá hình làm mk phát tởm nó làm bộ phim chán đến phát ngán làm cho những người xem khi xem sẽ rất chán và tụt cảm xúc và ko khác gì nước ốc.."
 ,Vậy tên tiếng anh là gì?
 ,có ai xem phim này rồi khóc như tớ không ạ
 ,Coi xong t lú chui đầu vào máy giặc:)))
 ,Phim này xem ở đâu v mng
 ,Khó Hiểu Quá. 😒😒
 ,Mặc dù xem hết video nhưng k khóc
 ,"cái kết có hậu quá , chả bù với 5cm/s"
 ,.
 ,"xem mà muốn rơi nước mắt luôn ý 
quả thực là siêu phẩm"
 ,Hồi còn học lớp 9 em thấy một ngôi Sao màu đỏ phi thẳng qua
 ,Cảm động thật
 ,Chị thử review phim Mộ đom đóm đi
 ,Thật sự mình rất tích.phim anime tình cảm như vậy🥰
 ,Xem 3-4 lần mới hiểu
 ,Nhạc tên j vậy mn?
Emotion,Sentence
